"Plot-Titel: 10347367"
"Anz.","Datum Zeit, GMT+01:00","Temp., °C (LGR S/N: 10347367, SEN S/N: 10347367)","Intensität, Lux (LGR S/N: 10347367, SEN S/N: 10347367)","Dateiende (LGR S/N: 10347367)"
12905,12.01.22 12:50:40 PM,5.962,1636.1,
12906,12.01.22 12:50:50 PM,5.860,1636.1,
12907,12.01.22 12:51:00 PM,5.962,1636.1,
12908,12.01.22 12:51:10 PM,5.962,1636.1,
12909,12.01.22 12:51:20 PM,5.962,1636.1,
12910,12.01.22 12:51:30 PM,5.962,1636.1,
12911,12.01.22 12:51:40 PM,5.860,1636.1,
12912,12.01.22 12:51:50 PM,5.962,1636.1,
12913,12.01.22 12:52:00 PM,5.962,1550.0,
12914,12.01.22 12:52:10 PM,5.962,1550.0,
12915,12.01.22 12:52:20 PM,5.962,1550.0,
12916,12.01.22 12:52:30 PM,5.962,1550.0,
12917,12.01.22 12:52:40 PM,5.962,1550.0,
12918,12.01.22 12:52:50 PM,5.962,1550.0,
12919,12.01.22 12:53:00 PM,5.962,1550.0,
12920,12.01.22 12:53:10 PM,5.962,1550.0,
12921,12.01.22 12:53:20 PM,5.962,1550.0,
12922,12.01.22 12:53:30 PM,5.962,1550.0,
12923,12.01.22 12:53:40 PM,5.962,1550.0,
12924,12.01.22 12:53:50 PM,5.962,1550.0,
12925,12.01.22 12:54:00 PM,5.962,1550.0,
12926,12.01.22 12:54:10 PM,5.962,1550.0,
12927,12.01.22 12:54:20 PM,5.962,1550.0,
12928,12.01.22 12:54:30 PM,5.962,1550.0,
12929,12.01.22 12:54:40 PM,5.962,1550.0,
12930,12.01.22 12:54:50 PM,5.962,1550.0,
12931,12.01.22 12:55:00 PM,5.962,1463.9,
12932,12.01.22 12:55:10 PM,5.962,1463.9,
12933,12.01.22 12:55:20 PM,5.962,1463.9,
12934,12.01.22 12:55:30 PM,5.962,1463.9,
12935,12.01.22 12:55:40 PM,5.962,1463.9,
12936,12.01.22 12:55:50 PM,5.962,1463.9,
12937,12.01.22 12:56:00 PM,5.962,1463.9,
12938,12.01.22 12:56:10 PM,5.962,1463.9,
12939,12.01.22 12:56:20 PM,5.962,1463.9,
12940,12.01.22 12:56:30 PM,5.962,1463.9,
12941,12.01.22 12:56:40 PM,5.962,1463.9,
12942,12.01.22 12:56:50 PM,5.962,1463.9,
12943,12.01.22 12:57:00 PM,5.962,1463.9,
12944,12.01.22 12:57:10 PM,5.962,1463.9,
12945,12.01.22 12:57:20 PM,5.962,1463.9,
12946,12.01.22 12:57:30 PM,5.962,1463.9,
12947,12.01.22 12:57:40 PM,5.962,1463.9,
12948,12.01.22 12:57:50 PM,5.962,1463.9,
12949,12.01.22 12:58:00 PM,6.064,1463.9,
12950,12.01.22 12:58:10 PM,5.962,1463.9,
12951,12.01.22 12:58:20 PM,6.064,1463.9,
12952,12.01.22 12:58:30 PM,6.064,1463.9,
12953,12.01.22 12:58:40 PM,6.064,1463.9,
12954,12.01.22 12:58:50 PM,6.064,1463.9,
12955,12.01.22 12:59:00 PM,6.064,1463.9,
12956,12.01.22 12:59:10 PM,6.064,1463.9,
12957,12.01.22 12:59:20 PM,6.064,1463.9,
12958,12.01.22 12:59:30 PM,6.064,1463.9,
12959,12.01.22 12:59:40 PM,6.064,1463.9,
12960,12.01.22 12:59:50 PM,6.064,1463.9,
12961,12.01.22 01:00:00 PM,6.064,1463.9,
12962,12.01.22 01:00:10 PM,6.064,1463.9,
12963,12.01.22 01:00:20 PM,6.064,1463.9,
12964,12.01.22 01:00:30 PM,6.064,1463.9,
12965,12.01.22 01:00:40 PM,6.064,1463.9,
12966,12.01.22 01:00:50 PM,6.064,1463.9,
12967,12.01.22 01:01:00 PM,6.064,1463.9,
12968,12.01.22 01:01:10 PM,6.064,1463.9,
12969,12.01.22 01:01:20 PM,6.064,1463.9,
12970,12.01.22 01:01:30 PM,6.064,1463.9,
12971,12.01.22 01:01:40 PM,6.064,1377.8,
12972,12.01.22 01:01:50 PM,6.064,1463.9,
12973,12.01.22 01:02:00 PM,6.064,1463.9,
12974,12.01.22 01:02:10 PM,6.064,1463.9,
12975,12.01.22 01:02:20 PM,6.064,1463.9,
12976,12.01.22 01:02:30 PM,6.064,1463.9,
12977,12.01.22 01:02:40 PM,6.064,1463.9,
12978,12.01.22 01:02:50 PM,6.064,1463.9,
12979,12.01.22 01:03:00 PM,6.064,1463.9,
12980,12.01.22 01:03:10 PM,6.064,1463.9,
12981,12.01.22 01:03:20 PM,6.064,1463.9,
12982,12.01.22 01:03:30 PM,6.064,1463.9,
12983,12.01.22 01:03:40 PM,6.064,1463.9,
12984,12.01.22 01:03:50 PM,6.064,1377.8,
12985,12.01.22 01:04:00 PM,6.064,1377.8,
12986,12.01.22 01:04:10 PM,6.064,1377.8,
12987,12.01.22 01:04:20 PM,6.064,1377.8,
12988,12.01.22 01:04:30 PM,6.064,1377.8,
12989,12.01.22 01:04:40 PM,6.064,1377.8,
12990,12.01.22 01:04:50 PM,6.064,1377.8,
12991,12.01.22 01:05:00 PM,6.064,1377.8,
12992,12.01.22 01:05:10 PM,6.064,1377.8,
12993,12.01.22 01:05:20 PM,6.064,1377.8,
12994,12.01.22 01:05:30 PM,6.064,1377.8,
12995,12.01.22 01:05:40 PM,6.064,1377.8,
12996,12.01.22 01:05:50 PM,6.064,1377.8,
12997,12.01.22 01:06:00 PM,6.064,1377.8,
12998,12.01.22 01:06:10 PM,6.064,1377.8,
12999,12.01.22 01:06:20 PM,5.962,1377.8,
13000,12.01.22 01:06:30 PM,5.962,1377.8,
13001,12.01.22 01:06:40 PM,5.962,1377.8,
13002,12.01.22 01:06:50 PM,5.962,1377.8,
13003,12.01.22 01:07:00 PM,5.962,1377.8,
13004,12.01.22 01:07:10 PM,5.962,1377.8,
13005,12.01.22 01:07:20 PM,5.962,1377.8,
13006,12.01.22 01:07:30 PM,5.962,1377.8,
13007,12.01.22 01:07:40 PM,5.962,1377.8,
13008,12.01.22 01:07:50 PM,5.962,1377.8,
13009,12.01.22 01:08:00 PM,5.962,1377.8,
13010,12.01.22 01:08:10 PM,5.962,1377.8,
13011,12.01.22 01:08:20 PM,5.962,1377.8,
13012,12.01.22 01:08:30 PM,5.962,1377.8,
13013,12.01.22 01:08:40 PM,5.962,1377.8,
13014,12.01.22 01:08:50 PM,5.962,1377.8,
13015,12.01.22 01:09:00 PM,5.962,1377.8,
13016,12.01.22 01:09:10 PM,5.962,1377.8,
13017,12.01.22 01:09:20 PM,5.962,1377.8,
13018,12.01.22 01:09:30 PM,5.962,1377.8,
13019,12.01.22 01:09:40 PM,5.962,1377.8,
13020,12.01.22 01:09:50 PM,5.962,1377.8,
13021,12.01.22 01:10:00 PM,5.962,1377.8,
13022,12.01.22 01:10:10 PM,5.962,1377.8,
13023,12.01.22 01:10:20 PM,5.962,1377.8,
13024,12.01.22 01:10:30 PM,5.962,1377.8,
13025,12.01.22 01:10:40 PM,5.962,1377.8,
13026,12.01.22 01:10:50 PM,5.962,1377.8,
13027,12.01.22 01:11:00 PM,5.962,1377.8,
13028,12.01.22 01:11:10 PM,5.962,1377.8,
13029,12.01.22 01:11:20 PM,5.962,1377.8,
13030,12.01.22 01:11:30 PM,5.962,1377.8,
13031,12.01.22 01:11:40 PM,5.962,1377.8,
13032,12.01.22 01:11:50 PM,5.962,1377.8,
13033,12.01.22 01:12:00 PM,5.962,1377.8,
13034,12.01.22 01:12:10 PM,5.962,1377.8,
13035,12.01.22 01:12:20 PM,5.962,1377.8,
13036,12.01.22 01:12:30 PM,5.962,1377.8,
13037,12.01.22 01:12:40 PM,5.962,1377.8,
13038,12.01.22 01:12:50 PM,5.962,1377.8,
13039,12.01.22 01:13:00 PM,5.962,1377.8,
13040,12.01.22 01:13:10 PM,5.962,1377.8,
13041,12.01.22 01:13:20 PM,5.962,1377.8,
13042,12.01.22 01:13:30 PM,5.962,1377.8,
13043,12.01.22 01:13:40 PM,5.962,1377.8,
13044,12.01.22 01:13:50 PM,5.962,1377.8,
13045,12.01.22 01:14:00 PM,5.962,1377.8,
13046,12.01.22 01:14:10 PM,5.962,1463.9,
13047,12.01.22 01:14:20 PM,5.962,1463.9,
13048,12.01.22 01:14:30 PM,5.962,1463.9,
13049,12.01.22 01:14:40 PM,5.962,1377.8,
13050,12.01.22 01:14:50 PM,5.962,1377.8,
13051,12.01.22 01:15:00 PM,5.962,1377.8,
13052,12.01.22 01:15:10 PM,5.962,1377.8,
13053,12.01.22 01:15:20 PM,5.962,1377.8,
13054,12.01.22 01:15:30 PM,5.962,1377.8,
13055,12.01.22 01:15:40 PM,5.962,1377.8,
13056,12.01.22 01:15:50 PM,5.962,1377.8,
13057,12.01.22 01:16:00 PM,5.962,1377.8,
13058,12.01.22 01:16:10 PM,5.962,1377.8,
13059,12.01.22 01:16:20 PM,5.962,1377.8,
13060,12.01.22 01:16:30 PM,5.962,1377.8,
13061,12.01.22 01:16:40 PM,5.962,1377.8,
13062,12.01.22 01:16:50 PM,5.962,1377.8,
13063,12.01.22 01:17:00 PM,5.962,1377.8,
13064,12.01.22 01:17:10 PM,5.962,1377.8,
13065,12.01.22 01:17:20 PM,5.962,1377.8,
13066,12.01.22 01:17:30 PM,5.962,1377.8,
13067,12.01.22 01:17:40 PM,5.962,1377.8,
13068,12.01.22 01:17:50 PM,5.962,1377.8,
13069,12.01.22 01:18:00 PM,5.962,1377.8,
13070,12.01.22 01:18:10 PM,5.962,1377.8,
13071,12.01.22 01:18:20 PM,5.962,1377.8,
13072,12.01.22 01:18:30 PM,6.064,1377.8,
13073,12.01.22 01:18:40 PM,5.962,1377.8,
13074,12.01.22 01:18:50 PM,5.962,1367.0,
13075,12.01.22 01:19:00 PM,5.962,1356.3,
13076,12.01.22 01:19:10 PM,5.962,1345.5,
13077,12.01.22 01:19:20 PM,5.962,1334.7,
13078,12.01.22 01:19:30 PM,5.962,1324.0,
13079,12.01.22 01:19:40 PM,5.962,1313.2,
13080,12.01.22 01:19:50 PM,5.962,1302.4,
13081,12.01.22 01:20:00 PM,5.962,1291.7,
13082,12.01.22 01:20:10 PM,5.962,1280.9,
13083,12.01.22 01:20:20 PM,5.962,1280.9,
13084,12.01.22 01:20:30 PM,5.962,1270.1,
13085,12.01.22 01:20:40 PM,5.962,1270.1,
13086,12.01.22 01:20:50 PM,5.962,1270.1,
13087,12.01.22 01:21:00 PM,5.962,1270.1,
13088,12.01.22 01:21:10 PM,5.962,1270.1,
13089,12.01.22 01:21:20 PM,5.962,1270.1,
13090,12.01.22 01:21:30 PM,5.962,1270.1,
13091,12.01.22 01:21:40 PM,5.962,1270.1,
13092,12.01.22 01:21:50 PM,5.962,1280.9,
13093,12.01.22 01:22:00 PM,5.962,1280.9,
13094,12.01.22 01:22:10 PM,5.962,1280.9,
13095,12.01.22 01:22:20 PM,5.962,1280.9,
13096,12.01.22 01:22:30 PM,5.962,1280.9,
13097,12.01.22 01:22:40 PM,5.962,1291.7,
13098,12.01.22 01:22:50 PM,5.962,1291.7,
13099,12.01.22 01:23:00 PM,5.962,1280.9,
13100,12.01.22 01:23:10 PM,5.962,1280.9,
13101,12.01.22 01:23:20 PM,5.962,1280.9,
13102,12.01.22 01:23:30 PM,5.962,1280.9,
13103,12.01.22 01:23:40 PM,5.962,1280.9,
13104,12.01.22 01:23:50 PM,5.962,1280.9,
13105,12.01.22 01:24:00 PM,5.962,1280.9,
13106,12.01.22 01:24:10 PM,5.962,1291.7,
13107,12.01.22 01:24:20 PM,5.962,1291.7,
13108,12.01.22 01:24:30 PM,5.962,1291.7,
13109,12.01.22 01:24:40 PM,5.962,1291.7,
13110,12.01.22 01:24:50 PM,5.962,1302.4,
13111,12.01.22 01:25:00 PM,5.962,1302.4,
13112,12.01.22 01:25:10 PM,5.962,1313.2,
13113,12.01.22 01:25:20 PM,5.962,1313.2,
13114,12.01.22 01:25:30 PM,5.962,1313.2,
13115,12.01.22 01:25:40 PM,5.962,1324.0,
13116,12.01.22 01:25:50 PM,5.962,1324.0,
13117,12.01.22 01:26:00 PM,5.962,1334.7,
13118,12.01.22 01:26:10 PM,5.962,1334.7,
13119,12.01.22 01:26:20 PM,5.962,1345.5,
13120,12.01.22 01:26:30 PM,5.962,1356.3,
13121,12.01.22 01:26:40 PM,5.962,1367.0,
13122,12.01.22 01:26:50 PM,5.962,1377.8,
13123,12.01.22 01:27:00 PM,5.962,1377.8,
13124,12.01.22 01:27:10 PM,5.962,1377.8,
13125,12.01.22 01:27:20 PM,5.962,1377.8,
13126,12.01.22 01:27:30 PM,5.962,1377.8,
13127,12.01.22 01:27:40 PM,5.962,1377.8,
13128,12.01.22 01:27:50 PM,5.962,1377.8,
13129,12.01.22 01:28:00 PM,5.962,1377.8,
13130,12.01.22 01:28:10 PM,5.860,1377.8,
13131,12.01.22 01:28:20 PM,5.860,1377.8,
13132,12.01.22 01:28:30 PM,5.860,1463.9,
13133,12.01.22 01:28:40 PM,5.860,1463.9,
13134,12.01.22 01:28:50 PM,5.860,1463.9,
13135,12.01.22 01:29:00 PM,5.860,1463.9,
13136,12.01.22 01:29:10 PM,5.860,1463.9,
13137,12.01.22 01:29:20 PM,5.860,1463.9,
13138,12.01.22 01:29:30 PM,5.860,1463.9,
13139,12.01.22 01:29:40 PM,5.860,1463.9,
13140,12.01.22 01:29:50 PM,5.860,1463.9,
13141,12.01.22 01:30:00 PM,5.860,1463.9,
13142,12.01.22 01:30:10 PM,5.860,1463.9,
13143,12.01.22 01:30:20 PM,5.860,1463.9,
13144,12.01.22 01:30:30 PM,5.860,1463.9,
13145,12.01.22 01:30:40 PM,5.860,1463.9,
13146,12.01.22 01:30:50 PM,5.860,1463.9,
13147,12.01.22 01:31:00 PM,5.860,1463.9,
13148,12.01.22 01:31:10 PM,5.860,1463.9,
13149,12.01.22 01:31:20 PM,5.860,1463.9,
13150,12.01.22 01:31:30 PM,5.860,1463.9,
13151,12.01.22 01:31:40 PM,5.860,1463.9,
13152,12.01.22 01:31:50 PM,5.860,1463.9,
13153,12.01.22 01:32:00 PM,5.860,1463.9,
13154,12.01.22 01:32:10 PM,5.860,1463.9,
13155,12.01.22 01:32:20 PM,5.860,1463.9,
13156,12.01.22 01:32:30 PM,5.860,1463.9,
13157,12.01.22 01:32:40 PM,5.860,1463.9,
13158,12.01.22 01:32:50 PM,5.860,1463.9,
13159,12.01.22 01:33:00 PM,5.860,1463.9,
13160,12.01.22 01:33:10 PM,5.860,1463.9,
13161,12.01.22 01:33:20 PM,5.860,1463.9,
13162,12.01.22 01:33:30 PM,5.860,1377.8,
13163,12.01.22 01:33:40 PM,5.860,1377.8,
13164,12.01.22 01:33:50 PM,5.860,1377.8,
13165,12.01.22 01:34:00 PM,5.962,1377.8,
13166,12.01.22 01:34:10 PM,5.962,1463.9,
13167,12.01.22 01:34:20 PM,5.962,1463.9,
13168,12.01.22 01:34:30 PM,5.962,1463.9,
13169,12.01.22 01:34:40 PM,5.962,1463.9,
13170,12.01.22 01:34:50 PM,5.962,1463.9,
13171,12.01.22 01:35:00 PM,5.962,1463.9,
13172,12.01.22 01:35:10 PM,5.962,1463.9,
13173,12.01.22 01:35:20 PM,5.962,1463.9,
13174,12.01.22 01:35:30 PM,5.962,1463.9,
13175,12.01.22 01:35:40 PM,5.962,1463.9,
13176,12.01.22 01:35:50 PM,5.962,1377.8,
13177,12.01.22 01:36:00 PM,5.962,1377.8,
13178,12.01.22 01:36:10 PM,5.962,1377.8,
13179,12.01.22 01:36:20 PM,5.962,1377.8,
13180,12.01.22 01:36:30 PM,5.962,1377.8,
13181,12.01.22 01:36:40 PM,5.962,1377.8,
13182,12.01.22 01:36:50 PM,5.962,1377.8,
13183,12.01.22 01:37:00 PM,5.962,1377.8,
13184,12.01.22 01:37:10 PM,5.962,1377.8,
13185,12.01.22 01:37:20 PM,5.962,1377.8,
13186,12.01.22 01:37:30 PM,5.962,1377.8,
13187,12.01.22 01:37:40 PM,5.962,1377.8,
13188,12.01.22 01:37:50 PM,5.962,1377.8,
13189,12.01.22 01:38:00 PM,5.962,1377.8,
13190,12.01.22 01:38:10 PM,5.962,1377.8,
13191,12.01.22 01:38:20 PM,5.962,1377.8,
13192,12.01.22 01:38:30 PM,5.962,1377.8,
13193,12.01.22 01:38:40 PM,5.962,1377.8,
13194,12.01.22 01:38:50 PM,5.962,1377.8,
13195,12.01.22 01:39:00 PM,5.962,1377.8,
13196,12.01.22 01:39:10 PM,5.962,1377.8,
13197,12.01.22 01:39:20 PM,5.962,1356.3,
13198,12.01.22 01:39:30 PM,5.962,1345.5,
13199,12.01.22 01:39:40 PM,5.962,1334.7,
13200,12.01.22 01:39:50 PM,5.962,1324.0,
13201,12.01.22 01:40:00 PM,5.962,1302.4,
13202,12.01.22 01:40:10 PM,5.962,1291.7,
13203,12.01.22 01:40:20 PM,5.962,1291.7,
13204,12.01.22 01:40:30 PM,5.962,1280.9,
13205,12.01.22 01:40:40 PM,5.962,1270.1,
13206,12.01.22 01:40:50 PM,5.962,1270.1,
13207,12.01.22 01:41:00 PM,5.962,1270.1,
13208,12.01.22 01:41:10 PM,5.962,1270.1,
13209,12.01.22 01:41:20 PM,5.962,1270.1,
13210,12.01.22 01:41:30 PM,5.962,1270.1,
13211,12.01.22 01:41:40 PM,5.962,1270.1,
13212,12.01.22 01:41:50 PM,5.962,1270.1,
13213,12.01.22 01:42:00 PM,5.962,1270.1,
13214,12.01.22 01:42:10 PM,5.962,1270.1,
13215,12.01.22 01:42:20 PM,5.962,1270.1,
13216,12.01.22 01:42:30 PM,5.962,1270.1,
13217,12.01.22 01:42:40 PM,5.962,1270.1,
13218,12.01.22 01:42:50 PM,5.962,1270.1,
13219,12.01.22 01:43:00 PM,5.962,1270.1,
13220,12.01.22 01:43:10 PM,5.962,1280.9,
13221,12.01.22 01:43:20 PM,5.962,1270.1,
13222,12.01.22 01:43:30 PM,5.962,1280.9,
13223,12.01.22 01:43:40 PM,5.962,1280.9,
13224,12.01.22 01:43:50 PM,6.064,1280.9,
13225,12.01.22 01:44:00 PM,6.064,1270.1,
13226,12.01.22 01:44:10 PM,6.064,1270.1,
13227,12.01.22 01:44:20 PM,6.064,1270.1,
13228,12.01.22 01:44:30 PM,6.064,1270.1,
13229,12.01.22 01:44:40 PM,6.064,1280.9,
13230,12.01.22 01:44:50 PM,5.962,1280.9,
13231,12.01.22 01:45:00 PM,6.064,1280.9,
13232,12.01.22 01:45:10 PM,6.064,1291.7,
13233,12.01.22 01:45:20 PM,6.064,1291.7,
13234,12.01.22 01:45:30 PM,6.064,1302.4,
13235,12.01.22 01:45:40 PM,6.064,1302.4,
13236,12.01.22 01:45:50 PM,6.064,1313.2,
13237,12.01.22 01:46:00 PM,6.064,1313.2,
13238,12.01.22 01:46:10 PM,6.064,1313.2,
13239,12.01.22 01:46:20 PM,6.064,1313.2,
13240,12.01.22 01:46:30 PM,6.064,1313.2,
13241,12.01.22 01:46:40 PM,6.064,1313.2,
13242,12.01.22 01:46:50 PM,6.064,1302.4,
13243,12.01.22 01:47:00 PM,6.064,1302.4,
13244,12.01.22 01:47:10 PM,6.064,1302.4,
13245,12.01.22 01:47:20 PM,6.064,1302.4,
13246,12.01.22 01:47:30 PM,6.064,1291.7,
13247,12.01.22 01:47:40 PM,6.064,1291.7,
13248,12.01.22 01:47:50 PM,6.064,1291.7,
13249,12.01.22 01:48:00 PM,6.064,1280.9,
13250,12.01.22 01:48:10 PM,6.064,1280.9,
13251,12.01.22 01:48:20 PM,6.064,1280.9,
13252,12.01.22 01:48:30 PM,6.064,1280.9,
13253,12.01.22 01:48:40 PM,6.064,1280.9,
13254,12.01.22 01:48:50 PM,6.064,1280.9,
13255,12.01.22 01:49:00 PM,6.064,1270.1,
13256,12.01.22 01:49:10 PM,6.064,1270.1,
13257,12.01.22 01:49:20 PM,6.064,1270.1,
13258,12.01.22 01:49:30 PM,6.064,1270.1,
13259,12.01.22 01:49:40 PM,6.064,1259.4,
13260,12.01.22 01:49:50 PM,6.064,1259.4,
13261,12.01.22 01:50:00 PM,6.064,1248.6,
13262,12.01.22 01:50:10 PM,6.064,1237.9,
13263,12.01.22 01:50:20 PM,6.064,1237.9,
13264,12.01.22 01:50:30 PM,6.064,1227.1,
13265,12.01.22 01:50:40 PM,6.064,1227.1,
13266,12.01.22 01:50:50 PM,6.064,1227.1,
13267,12.01.22 01:51:00 PM,6.064,1227.1,
13268,12.01.22 01:51:10 PM,6.064,1216.3,
13269,12.01.22 01:51:20 PM,6.064,1216.3,
13270,12.01.22 01:51:30 PM,6.064,1216.3,
13271,12.01.22 01:51:40 PM,6.064,1216.3,
13272,12.01.22 01:51:50 PM,6.064,1216.3,
13273,12.01.22 01:52:00 PM,6.064,1227.1,
13274,12.01.22 01:52:10 PM,6.064,1227.1,
13275,12.01.22 01:52:20 PM,6.064,1227.1,
13276,12.01.22 01:52:30 PM,6.064,1227.1,
13277,12.01.22 01:52:40 PM,6.064,1227.1,
13278,12.01.22 01:52:50 PM,6.064,1227.1,
13279,12.01.22 01:53:00 PM,6.064,1237.9,
13280,12.01.22 01:53:10 PM,6.064,1237.9,
13281,12.01.22 01:53:20 PM,6.064,1237.9,
13282,12.01.22 01:53:30 PM,6.064,1237.9,
13283,12.01.22 01:53:40 PM,6.064,1237.9,
13284,12.01.22 01:53:50 PM,6.064,1237.9,
13285,12.01.22 01:54:00 PM,6.064,1237.9,
13286,12.01.22 01:54:10 PM,6.064,1237.9,
13287,12.01.22 01:54:20 PM,6.064,1237.9,
13288,12.01.22 01:54:30 PM,6.064,1227.1,
13289,12.01.22 01:54:40 PM,6.064,1227.1,
13290,12.01.22 01:54:50 PM,6.064,1227.1,
13291,12.01.22 01:55:00 PM,6.064,1216.3,
13292,12.01.22 01:55:10 PM,6.064,1216.3,
13293,12.01.22 01:55:20 PM,6.064,1205.6,
13294,12.01.22 01:55:30 PM,6.064,1205.6,
13295,12.01.22 01:55:40 PM,6.064,1205.6,
13296,12.01.22 01:55:50 PM,6.064,1205.6,
13297,12.01.22 01:56:00 PM,6.064,1194.8,
13298,12.01.22 01:56:10 PM,6.064,1184.0,
13299,12.01.22 01:56:20 PM,6.064,1184.0,
13300,12.01.22 01:56:30 PM,6.064,1184.0,
13301,12.01.22 01:56:40 PM,6.064,1173.3,
13302,12.01.22 01:56:50 PM,6.064,1173.3,
13303,12.01.22 01:57:00 PM,6.064,1162.5,
13304,12.01.22 01:57:10 PM,6.064,1162.5,
13305,12.01.22 01:57:20 PM,6.064,1162.5,
13306,12.01.22 01:57:30 PM,6.064,1162.5,
13307,12.01.22 01:57:40 PM,5.962,1151.7,
13308,12.01.22 01:57:50 PM,6.064,1151.7,
13309,12.01.22 01:58:00 PM,5.962,1151.7,
13310,12.01.22 01:58:10 PM,6.064,1141.0,
13311,12.01.22 01:58:20 PM,6.064,1141.0,
13312,12.01.22 01:58:30 PM,6.064,1141.0,
13313,12.01.22 01:58:40 PM,6.064,1141.0,
13314,12.01.22 01:58:50 PM,6.064,1130.2,
13315,12.01.22 01:59:00 PM,6.064,1130.2,
13316,12.01.22 01:59:10 PM,6.064,1130.2,
13317,12.01.22 01:59:20 PM,6.064,1130.2,
13318,12.01.22 01:59:30 PM,6.064,1130.2,
13319,12.01.22 01:59:40 PM,5.962,1130.2,
13320,12.01.22 01:59:50 PM,5.962,1130.2,
13321,12.01.22 02:00:00 PM,5.962,1130.2,
13322,12.01.22 02:00:10 PM,5.962,1130.2,
13323,12.01.22 02:00:20 PM,5.962,1141.0,
13324,12.01.22 02:00:30 PM,5.962,1141.0,
13325,12.01.22 02:00:40 PM,5.962,1141.0,
13326,12.01.22 02:00:50 PM,5.962,1141.0,
13327,12.01.22 02:01:00 PM,5.962,1151.7,
13328,12.01.22 02:01:10 PM,5.962,1151.7,
13329,12.01.22 02:01:20 PM,5.962,1162.5,
13330,12.01.22 02:01:30 PM,5.962,1162.5,
13331,12.01.22 02:01:40 PM,5.962,1162.5,
13332,12.01.22 02:01:50 PM,5.962,1173.3,
13333,12.01.22 02:02:00 PM,5.962,1173.3,
13334,12.01.22 02:02:10 PM,6.064,1184.0,
13335,12.01.22 02:02:20 PM,6.064,1184.0,
13336,12.01.22 02:02:30 PM,6.064,1194.8,
13337,12.01.22 02:02:40 PM,6.064,1205.6,
13338,12.01.22 02:02:50 PM,5.962,1205.6,
13339,12.01.22 02:03:00 PM,6.064,1216.3,
13340,12.01.22 02:03:10 PM,5.962,1227.1,
13341,12.01.22 02:03:20 PM,5.962,1237.9,
13342,12.01.22 02:03:30 PM,5.962,1248.6,
13343,12.01.22 02:03:40 PM,5.962,1259.4,
13344,12.01.22 02:03:50 PM,6.064,1270.1,
13345,12.01.22 02:04:00 PM,5.962,1280.9,
13346,12.01.22 02:04:10 PM,5.962,1291.7,
13347,12.01.22 02:04:20 PM,5.962,1302.4,
13348,12.01.22 02:04:30 PM,6.064,1313.2,
13349,12.01.22 02:04:40 PM,5.962,1313.2,
13350,12.01.22 02:04:50 PM,5.962,1324.0,
13351,12.01.22 02:05:00 PM,6.064,1334.7,
13352,12.01.22 02:05:10 PM,6.064,1345.5,
13353,12.01.22 02:05:20 PM,6.064,1345.5,
13354,12.01.22 02:05:30 PM,5.962,1356.3,
13355,12.01.22 02:05:40 PM,5.962,1377.8,
13356,12.01.22 02:05:50 PM,5.962,1377.8,
13357,12.01.22 02:06:00 PM,5.962,1377.8,
13358,12.01.22 02:06:10 PM,6.064,1377.8,
13359,12.01.22 02:06:20 PM,6.064,1377.8,
13360,12.01.22 02:06:30 PM,6.064,1377.8,
13361,12.01.22 02:06:40 PM,6.064,1463.9,
13362,12.01.22 02:06:50 PM,6.064,1463.9,
13363,12.01.22 02:07:00 PM,6.064,1463.9,
13364,12.01.22 02:07:10 PM,6.064,1463.9,
13365,12.01.22 02:07:20 PM,6.064,1550.0,
13366,12.01.22 02:07:30 PM,6.064,1550.0,
13367,12.01.22 02:07:40 PM,6.064,1550.0,
13368,12.01.22 02:07:50 PM,6.064,1550.0,
13369,12.01.22 02:08:00 PM,6.064,1636.1,
13370,12.01.22 02:08:10 PM,6.064,1636.1,
13371,12.01.22 02:08:20 PM,6.064,1636.1,
13372,12.01.22 02:08:30 PM,6.064,1636.1,
13373,12.01.22 02:08:40 PM,6.064,1722.2,
13374,12.01.22 02:08:50 PM,6.064,1722.2,
13375,12.01.22 02:09:00 PM,6.064,1722.2,
13376,12.01.22 02:09:10 PM,6.064,1722.2,
13377,12.01.22 02:09:20 PM,6.064,1722.2,
13378,12.01.22 02:09:30 PM,6.064,1808.3,
13379,12.01.22 02:09:40 PM,6.064,1808.3,
13380,12.01.22 02:09:50 PM,6.064,1808.3,
13381,12.01.22 02:10:00 PM,6.064,1808.3,
13382,12.01.22 02:10:10 PM,6.064,1808.3,
13383,12.01.22 02:10:20 PM,6.064,1894.5,
13384,12.01.22 02:10:30 PM,6.064,1894.5,
13385,12.01.22 02:10:40 PM,6.064,1894.5,
13386,12.01.22 02:10:50 PM,6.064,1894.5,
13387,12.01.22 02:11:00 PM,6.064,1894.5,
13388,12.01.22 02:11:10 PM,6.064,1894.5,
13389,12.01.22 02:11:20 PM,6.064,1894.5,
13390,12.01.22 02:11:30 PM,6.064,1894.5,
13391,12.01.22 02:11:40 PM,6.064,1894.5,
13392,12.01.22 02:11:50 PM,6.064,1894.5,
13393,12.01.22 02:12:00 PM,6.064,1894.5,
13394,12.01.22 02:12:10 PM,6.064,1894.5,
13395,12.01.22 02:12:20 PM,6.064,1894.5,
13396,12.01.22 02:12:30 PM,6.064,1894.5,
13397,12.01.22 02:12:40 PM,6.064,1894.5,
13398,12.01.22 02:12:50 PM,6.064,1894.5,
13399,12.01.22 02:13:00 PM,6.064,1894.5,
