Logger_id,Location_id,time,PM10,PM25
5001-C1A5,2,2019-01-18 11:38:05+00,12,9.6
5001-C1A5,2,2019-01-18 11:38:07+00,12.6,10
5001-C1A5,2,2019-01-18 11:38:11+00,13.2,10.3
5001-C1A5,2,2019-01-18 11:38:13+00,14.2,10.3
5001-C1A5,2,2019-01-18 11:38:15+00,13,10.2
5001-C1A5,2,2019-01-18 11:38:17+00,13.2,10.1
5001-C1A5,2,2019-01-18 11:38:21+00,14,10.2
5001-C1A5,2,2019-01-18 11:38:23+00,13.7,10.2
5001-C1A5,2,2019-01-18 11:38:25+00,13.9,10.4
5001-C1A5,2,2019-01-18 11:38:27+00,14.1,10.4
5001-C1A5,2,2019-01-18 11:38:31+00,13.7,10.7
5001-C1A5,2,2019-01-18 11:38:33+00,13.5,10.4
5001-C1A5,2,2019-01-18 11:38:35+00,13.4,10.5
5001-C1A5,2,2019-01-18 11:38:37+00,13.6,10.6
5001-C1A5,2,2019-01-18 11:38:42+00,12.8,10.1
5001-C1A5,2,2019-01-18 11:38:44+00,13.7,10.1
5001-C1A5,2,2019-01-18 11:38:46+00,13.3,10
5001-C1A5,2,2019-01-18 11:38:48+00,14.3,9.9
5001-C1A5,2,2019-01-18 11:38:52+00,13.5,9.7
5001-C1A5,2,2019-01-18 11:38:54+00,13.9,9.8
5001-C1A5,2,2019-01-18 11:38:56+00,13.4,9.6
5001-C1A5,2,2019-01-18 11:38:58+00,13.5,9.6
5001-C1A5,2,2019-01-18 11:39:02+00,15.2,9.7
5001-C1A5,2,2019-01-18 11:39:04+00,15.3,9.9
5001-C1A5,2,2019-01-18 11:39:06+00,15.1,9.7
5001-C1A5,2,2019-01-18 11:39:08+00,14.9,9.4
5001-C1A5,2,2019-01-18 11:39:12+00,14.9,9.2
5001-C1A5,2,2019-01-18 11:39:14+00,14.1,9.1
5001-C1A5,2,2019-01-18 11:39:16+00,14.5,9.1
5001-C1A5,2,2019-01-18 11:39:18+00,13.8,9
5001-C1A5,2,2019-01-18 11:39:22+00,13.4,9
5001-C1A5,2,2019-01-18 11:39:24+00,13.8,9
5001-C1A5,2,2019-01-18 11:39:26+00,14,8.9
5001-C1A5,2,2019-01-18 11:39:28+00,13.7,8.8
5001-C1A5,2,2019-01-18 11:39:32+00,11.9,8.7
5001-C1A5,2,2019-01-18 11:39:34+00,12.1,8.6
5001-C1A5,2,2019-01-18 11:39:36+00,11.8,8.6
5001-C1A5,2,2019-01-18 11:39:38+00,11.7,8.5
5001-C1A5,2,2019-01-18 11:39:42+00,11.7,8.7
5001-C1A5,2,2019-01-18 11:39:44+00,11.1,8.7
5001-C1A5,2,2019-01-18 11:39:45+00,10.7,8.8
5001-C1A5,2,2019-01-18 11:39:47+00,10.3,8.8
5001-C1A5,2,2019-01-18 11:39:51+00,10.6,8.6
5001-C1A5,2,2019-01-18 11:39:53+00,10.4,8.4
5001-C1A5,2,2019-01-18 11:39:55+00,10.1,8.3
5001-C1A5,2,2019-01-18 11:39:57+00,10.1,8.3
5001-C1A5,2,2019-01-18 11:40:02+00,10.3,8.2
5001-C1A5,2,2019-01-18 11:40:04+00,10.6,8.2
5001-C1A5,2,2019-01-18 11:40:06+00,10.7,8.3
5001-C1A5,2,2019-01-18 11:40:08+00,11.4,8.4
5001-C1A5,2,2019-01-18 11:40:12+00,11,8.2
5001-C1A5,2,2019-01-18 11:40:14+00,11.5,8.2
5001-C1A5,2,2019-01-18 11:40:16+00,11.3,8.2
5001-C1A5,2,2019-01-18 11:40:18+00,11,8.4
5001-C1A5,2,2019-01-18 11:40:20+00,11,8.3
5001-C1A5,2,2019-01-18 11:40:24+00,10.4,8.4
5001-C1A5,2,2019-01-18 11:40:26+00,10.1,8.5
5001-C1A5,2,2019-01-18 11:40:28+00,10.3,8.4
5001-C1A5,2,2019-01-18 11:40:30+00,10,8.4
5001-C1A5,2,2019-01-18 11:40:34+00,10.7,8.5
5001-C1A5,2,2019-01-18 11:40:36+00,10.9,8.7
5001-C1A5,2,2019-01-18 11:40:38+00,10.4,8.8
5001-C1A5,2,2019-01-18 11:40:40+00,10.3,8.7
5001-C1A5,2,2019-01-18 11:40:44+00,9.8,8.8
5001-C1A5,2,2019-01-18 11:40:46+00,9.9,8.8
5001-C1A5,2,2019-01-18 11:40:48+00,10.6,8.8
5001-C1A5,2,2019-01-18 11:40:50+00,10.5,8.7
5001-C1A5,2,2019-01-18 11:40:52+00,10.4,8.7
5001-C1A5,2,2019-01-18 11:40:54+00,11,8.9
5001-C1A5,2,2019-01-18 11:40:56+00,11.3,8.8
5001-C1A5,2,2019-01-18 11:41:00+00,11,8.9
5001-C1A5,2,2019-01-18 11:41:02+00,10.5,9
5001-C1A5,2,2019-01-18 11:41:04+00,10.2,8.9
5001-C1A5,2,2019-01-18 11:41:06+00,10.3,8.7
5001-C1A5,2,2019-01-18 11:41:08+00,10.4,8.7
5001-C1A5,2,2019-01-18 11:41:10+00,10.8,8.6
5001-C1A5,2,2019-01-18 11:41:12+00,11.7,8.8
5001-C1A5,2,2019-01-18 11:41:14+00,11.6,8.9
5001-C1A5,2,2019-01-18 11:41:16+00,11.4,8.8
5001-C1A5,2,2019-01-18 11:41:18+00,11.4,8.9
5001-C1A5,2,2019-01-18 11:41:21+00,12,9.3
5001-C1A5,2,2019-01-18 11:41:25+00,12.2,9.3
5001-C1A5,2,2019-01-18 11:41:27+00,11.9,9.2
5001-C1A5,2,2019-01-18 11:41:29+00,11.9,9
5001-C1A5,2,2019-01-18 11:41:33+00,11.9,8.9
5001-C1A5,2,2019-01-18 11:41:35+00,12.1,8.9
5001-C1A5,2,2019-01-18 11:41:37+00,12.6,8.9
5001-C1A5,2,2019-01-18 11:41:39+00,12.7,8.9
5001-C1A5,2,2019-01-18 11:41:43+00,12.5,8.9
5001-C1A5,2,2019-01-18 11:41:45+00,12.8,8.9
5001-C1A5,2,2019-01-18 11:41:47+00,12.8,9.1
5001-C1A5,2,2019-01-18 11:41:49+00,13.3,9.1
5001-C1A5,2,2019-01-18 11:41:53+00,13.3,8.9
5001-C1A5,2,2019-01-18 11:41:55+00,13.1,9.1
5001-C1A5,2,2019-01-18 11:41:57+00,13.5,9.3
5001-C1A5,2,2019-01-18 11:42:01+00,14,9.5
5001-C1A5,2,2019-01-18 11:42:03+00,14.1,9.6
5001-C1A5,2,2019-01-18 11:42:05+00,13.9,9.6
5001-C1A5,2,2019-01-18 11:42:07+00,12.9,9.5
5001-C1A5,2,2019-01-18 11:42:09+00,13.2,9.7
5001-C1A5,2,2019-01-18 11:42:11+00,13.1,9.7
5001-C1A5,2,2019-01-18 11:42:13+00,11.9,9.7
5001-C1A5,2,2019-01-18 11:42:15+00,12,9.8
5001-C1A5,2,2019-01-18 11:42:17+00,11.3,9.7
5001-C1A5,2,2019-01-18 11:42:19+00,11.7,9.8
5001-C1A5,2,2019-01-18 11:42:21+00,12.1,9.9
5001-C1A5,2,2019-01-18 11:42:23+00,12.6,10
5001-C1A5,2,2019-01-18 11:42:25+00,13,9.9
5001-C1A5,2,2019-01-18 11:42:27+00,14.4,10.2
5001-C1A5,2,2019-01-18 11:42:29+00,14.1,10.2
5001-C1A5,2,2019-01-18 11:42:31+00,15.5,10.2
5001-C1A5,2,2019-01-18 11:42:33+00,15.2,10.1
5001-C1A5,2,2019-01-18 11:42:35+00,15.6,10.1
5001-C1A5,2,2019-01-18 11:42:38+00,16.5,10.1
5001-C1A5,2,2019-01-18 11:42:40+00,17.7,10
5001-C1A5,2,2019-01-18 11:42:44+00,20.4,10.1
5001-C1A5,2,2019-01-18 11:42:46+00,21.4,10.4
5001-C1A5,2,2019-01-18 11:42:48+00,21,10.3
5001-C1A5,2,2019-01-18 11:42:50+00,21.2,10.1
5001-C1A5,2,2019-01-18 11:42:54+00,19.8,10.3
5001-C1A5,2,2019-01-18 11:42:56+00,18.9,10.5
5001-C1A5,2,2019-01-18 11:42:58+00,19,10.7
5001-C1A5,2,2019-01-18 11:43:00+00,18.5,11
5001-C1A5,2,2019-01-18 11:43:04+00,19.8,11.8
5001-C1A5,2,2019-01-18 11:43:06+00,19,12.1
5001-C1A5,2,2019-01-18 11:43:08+00,18.9,12.2
5001-C1A5,2,2019-01-18 11:43:09+00,17.5,12.3
5001-C1A5,2,2019-01-18 11:43:13+00,15.3,12.5
5001-C1A5,2,2019-01-18 11:43:15+00,14.6,12.2
5001-C1A5,2,2019-01-18 11:43:17+00,14.3,12.3
5001-C1A5,2,2019-01-18 11:43:19+00,14.7,12.5
5001-C1A5,2,2019-01-18 11:43:23+00,15.4,12.3
5001-C1A5,2,2019-01-18 11:43:25+00,14.9,12
5001-C1A5,2,2019-01-18 11:43:27+00,14.8,11.7
5001-C1A5,2,2019-01-18 11:43:29+00,15,11.5
5001-C1A5,2,2019-01-18 11:43:31+00,15,11.3
5001-C1A5,2,2019-01-18 11:43:33+00,14,11.1
5001-C1A5,2,2019-01-18 11:43:35+00,13.7,10.7
5001-C1A5,2,2019-01-18 11:43:37+00,13.6,10.5
5001-C1A5,2,2019-01-18 11:43:39+00,14,10.3
5001-C1A5,2,2019-01-18 11:43:41+00,13.7,10
5001-C1A5,2,2019-01-18 11:43:43+00,13.8,9.9
5001-C1A5,2,2019-01-18 11:43:45+00,13.5,9.7
5001-C1A5,2,2019-01-18 11:43:47+00,13.9,9.7
5001-C1A5,2,2019-01-18 11:43:49+00,13.3,9.7
5001-C1A5,2,2019-01-18 11:43:51+00,12.9,9.7
5001-C1A5,2,2019-01-18 11:43:53+00,12.9,9.8
5001-C1A5,2,2019-01-18 11:43:55+00,13.4,9.7
5001-C1A5,2,2019-01-18 11:43:57+00,14.1,9.9
5001-C1A5,2,2019-01-18 11:44:00+00,13.1,9.9
5001-C1A5,2,2019-01-18 11:44:04+00,12.9,9.8
5001-C1A5,2,2019-01-18 11:44:06+00,12.9,9.9
5001-C1A5,2,2019-01-18 11:44:08+00,12.7,10.1
5001-C1A5,2,2019-01-18 11:44:10+00,12.5,10.2
5001-C1A5,2,2019-01-18 11:44:14+00,12.7,10.4
5001-C1A5,2,2019-01-18 11:44:16+00,12.4,10.6
5001-C1A5,2,2019-01-18 11:44:18+00,12.3,10.5
5001-C1A5,2,2019-01-18 11:44:20+00,12.5,10.7
5001-C1A5,2,2019-01-18 11:44:24+00,12.2,10.9
5001-C1A5,2,2019-01-18 11:44:26+00,12.2,10.8
5001-C1A5,2,2019-01-18 11:44:28+00,12,10.7
5001-C1A5,2,2019-01-18 11:44:30+00,12,10.6
5001-C1A5,2,2019-01-18 11:44:34+00,11.9,10.6
5001-C1A5,2,2019-01-18 11:44:36+00,12,10.7
5001-C1A5,2,2019-01-18 11:44:38+00,12.9,10.7
5001-C1A5,2,2019-01-18 11:44:40+00,12.9,10.7
5001-C1A5,2,2019-01-18 11:44:44+00,12.8,10.6
5001-C1A5,2,2019-01-18 11:44:46+00,12.6,10.5
5001-C1A5,2,2019-01-18 11:44:48+00,12.6,10.7
5001-C1A5,2,2019-01-18 11:44:50+00,12.8,10.6
5001-C1A5,2,2019-01-18 11:44:54+00,12.7,10.4
5001-C1A5,2,2019-01-18 11:44:56+00,11.6,10.4
5001-C1A5,2,2019-01-18 11:44:58+00,11.9,10.4
5001-C1A5,2,2019-01-18 11:45:00+00,12,10.4
5001-C1A5,2,2019-01-18 11:45:02+00,12,10.3
5001-C1A5,2,2019-01-18 11:45:04+00,12.5,10.3
5001-C1A5,2,2019-01-18 11:45:06+00,12.9,10.2
5001-C1A5,2,2019-01-18 11:45:08+00,13.1,10.1
5001-C1A5,2,2019-01-18 11:45:10+00,12.7,10
5001-C1A5,2,2019-01-18 11:45:12+00,12.7,9.9
5001-C1A5,2,2019-01-18 11:45:14+00,13.3,10.1
5001-C1A5,2,2019-01-18 11:45:16+00,13.7,10.3
5001-C1A5,2,2019-01-18 11:45:19+00,14.3,10.5
5001-C1A5,2,2019-01-18 11:45:21+00,14.2,10.3
5001-C1A5,2,2019-01-18 11:45:25+00,14.3,10.1
5001-C1A5,2,2019-01-18 11:45:27+00,14.7,10.3
5001-C1A5,2,2019-01-18 11:45:29+00,14.3,10.4
5001-C1A5,2,2019-01-18 11:45:31+00,14.1,10.4
5001-C1A5,2,2019-01-18 11:45:35+00,13.2,10.4
5001-C1A5,2,2019-01-18 11:45:37+00,13.4,10.6
5001-C1A5,2,2019-01-18 11:45:39+00,12.6,10.5
5001-C1A5,2,2019-01-18 11:45:41+00,12.7,10.5
5001-C1A5,2,2019-01-18 11:45:45+00,12.2,10.5
5001-C1A5,2,2019-01-18 11:45:47+00,12.3,10.3
5001-C1A5,2,2019-01-18 11:45:49+00,12.2,10.2
5001-C1A5,2,2019-01-18 11:45:51+00,12.4,10.3
5001-C1A5,2,2019-01-18 11:45:55+00,12.4,10.6
5001-C1A5,2,2019-01-18 11:45:57+00,12.5,10.7
5001-C1A5,2,2019-01-18 11:45:59+00,12.4,10.8
5001-C1A5,2,2019-01-18 11:46:01+00,12.3,10.7
5001-C1A5,2,2019-01-18 11:46:05+00,12.4,10.8
5001-C1A5,2,2019-01-18 11:46:07+00,13.1,10.8
5001-C1A5,2,2019-01-18 11:46:09+00,12.8,10.8
5001-C1A5,2,2019-01-18 11:46:11+00,13.3,10.9
5001-C1A5,2,2019-01-18 11:46:15+00,13.8,11.2
5001-C1A5,2,2019-01-18 11:46:17+00,14.6,11.2
5001-C1A5,2,2019-01-18 11:46:19+00,14.1,11.2
5001-C1A5,2,2019-01-18 11:46:21+00,15,11.1
5001-C1A5,2,2019-01-18 11:46:23+00,14.8,11
5001-C1A5,3,2019-01-18 12:00:48+00,9.9,8
5001-C1A5,3,2019-01-18 12:00:52+00,10.1,8.1
5001-C1A5,3,2019-01-18 12:00:54+00,9.8,8.2
5001-C1A5,3,2019-01-18 12:00:56+00,9.8,8.3
5001-C1A5,3,2019-01-18 12:00:58+00,9.8,8.3
5001-C1A5,3,2019-01-18 12:01:00+00,10.4,8.5
5001-C1A5,3,2019-01-18 12:01:03+00,10.6,8.8
5001-C1A5,3,2019-01-18 12:01:05+00,10.6,8.9
5001-C1A5,3,2019-01-18 12:01:07+00,11,8.9
5001-C1A5,3,2019-01-18 12:01:09+00,11.7,8.8
5001-C1A5,3,2019-01-18 12:01:13+00,11,8.7
5001-C1A5,3,2019-01-18 12:01:15+00,11.1,8.8
5001-C1A5,3,2019-01-18 12:01:17+00,11.7,9
5001-C1A5,3,2019-01-18 12:01:19+00,11.5,8.8
5001-C1A5,3,2019-01-18 12:01:23+00,10.4,8.3
5001-C1A5,3,2019-01-18 12:01:25+00,10.6,8.3
5001-C1A5,3,2019-01-18 12:01:27+00,10.5,8.3
5001-C1A5,3,2019-01-18 12:01:29+00,10.1,8.2
5001-C1A5,3,2019-01-18 12:01:33+00,10.2,8.3
5001-C1A5,3,2019-01-18 12:01:34+00,10.6,8.6
5001-C1A5,3,2019-01-18 12:01:36+00,10.3,8.6
5001-C1A5,3,2019-01-18 12:01:38+00,9.8,8.6
5001-C1A5,3,2019-01-18 12:01:42+00,10.3,8.6
5001-C1A5,3,2019-01-18 12:01:44+00,10.2,8.6
5001-C1A5,3,2019-01-18 12:01:46+00,9.7,8.7
5001-C1A5,3,2019-01-18 12:01:48+00,9.8,8.8
5001-C1A5,3,2019-01-18 12:01:52+00,11.3,9.2
5001-C1A5,3,2019-01-18 12:01:54+00,11.1,9.2
5001-C1A5,3,2019-01-18 12:01:56+00,11.2,9.2
5001-C1A5,3,2019-01-18 12:01:58+00,11.1,9.3
5001-C1A5,3,2019-01-18 12:02:02+00,11,9.1
5001-C1A5,3,2019-01-18 12:02:04+00,10.8,8.9
5001-C1A5,3,2019-01-18 12:02:06+00,10.6,8.8
5001-C1A5,3,2019-01-18 12:02:08+00,10.6,8.9
5001-C1A5,3,2019-01-18 12:02:12+00,10.9,9
5001-C1A5,3,2019-01-18 12:02:14+00,11,8.9
5001-C1A5,3,2019-01-18 12:02:16+00,10.8,8.9
5001-C1A5,3,2019-01-18 12:02:18+00,10.8,8.8
5001-C1A5,3,2019-01-18 12:02:22+00,9.7,8.7
5001-C1A5,3,2019-01-18 12:02:24+00,9.8,8.8
5001-C1A5,3,2019-01-18 12:02:27+00,9.4,8.4
5001-C1A5,3,2019-01-18 12:02:29+00,9.7,8.5
5001-C1A5,3,2019-01-18 12:02:33+00,9.8,8.7
5001-C1A5,3,2019-01-18 12:02:35+00,9.8,8.5
5001-C1A5,3,2019-01-18 12:02:37+00,9.5,8.4
5001-C1A5,3,2019-01-18 12:02:39+00,9.9,8.5
5001-C1A5,3,2019-01-18 12:02:43+00,9.7,8.5
5001-C1A5,3,2019-01-18 12:02:45+00,9.7,8.5
5001-C1A5,3,2019-01-18 12:02:47+00,10.2,8.5
5001-C1A5,3,2019-01-18 12:02:49+00,10.3,8.5
5001-C1A5,3,2019-01-18 12:02:53+00,10.2,8.4
5001-C1A5,3,2019-01-18 12:02:55+00,11,8.6
5001-C1A5,3,2019-01-18 12:02:57+00,11.2,8.7
5001-C1A5,3,2019-01-18 12:02:59+00,10.7,8.6
5001-C1A5,3,2019-01-18 12:03:03+00,10.8,8.7
5001-C1A5,3,2019-01-18 12:03:05+00,10.9,8.8
5001-C1A5,3,2019-01-18 12:03:07+00,10.8,8.9
5001-C1A5,3,2019-01-18 12:03:11+00,10.5,9
5001-C1A5,3,2019-01-18 12:03:15+00,10.5,9.2
5001-C1A5,3,2019-01-18 12:03:17+00,11.6,9.4
5001-C1A5,3,2019-01-18 12:03:19+00,11.5,9.3
5001-C1A5,3,2019-01-18 12:03:21+00,11.3,9.4
5001-C1A5,3,2019-01-18 12:03:23+00,11.7,9.5
5001-C1A5,3,2019-01-18 12:03:25+00,10.9,9.3
5001-C1A5,3,2019-01-18 12:03:27+00,11.3,9.3
5001-C1A5,3,2019-01-18 12:03:29+00,11.2,9.3
5001-C1A5,3,2019-01-18 12:03:31+00,11.3,9.1
5001-C1A5,3,2019-01-18 12:03:33+00,11.2,9.2
5001-C1A5,3,2019-01-18 12:03:35+00,11.6,9.3
5001-C1A5,3,2019-01-18 12:03:37+00,12,9.4
5001-C1A5,3,2019-01-18 12:03:39+00,11.9,9.4
5001-C1A5,3,2019-01-18 12:03:41+00,12,9.3
5001-C1A5,3,2019-01-18 12:03:43+00,11.8,9.2
5001-C1A5,3,2019-01-18 12:03:45+00,11.7,9.2
5001-C1A5,3,2019-01-18 12:03:47+00,10.3,9.1
5001-C1A5,3,2019-01-18 12:03:49+00,10.2,9.1
5001-C1A5,3,2019-01-18 12:03:52+00,10.6,9.2
5001-C1A5,3,2019-01-18 12:03:56+00,11,9.2
5001-C1A5,3,2019-01-18 12:03:58+00,11,9.4
5001-C1A5,3,2019-01-18 12:04:00+00,11.1,9.6
5001-C1A5,3,2019-01-18 12:04:02+00,11.1,9.7
5001-C1A5,3,2019-01-18 12:04:06+00,10.4,9.3
5001-C1A5,3,2019-01-18 12:04:08+00,10.5,9.2
5001-C1A5,3,2019-01-18 12:04:10+00,11.2,9.2
5001-C1A5,3,2019-01-18 12:04:12+00,10.9,9.1
5001-C1A5,3,2019-01-18 12:04:16+00,10.8,9
5001-C1A5,3,2019-01-18 12:04:18+00,11.6,9.2
5001-C1A5,3,2019-01-18 12:04:20+00,11.2,9.2
5001-C1A5,3,2019-01-18 12:04:22+00,11.1,9
5001-C1A5,3,2019-01-18 12:04:26+00,10.8,8.8
5001-C1A5,3,2019-01-18 12:04:28+00,10.5,8.7
5001-C1A5,3,2019-01-18 12:04:30+00,10.1,8.4
5001-C1A5,3,2019-01-18 12:04:32+00,10,8.3
5001-C1A5,3,2019-01-18 12:04:36+00,11,8.5
5001-C1A5,3,2019-01-18 12:04:38+00,10.8,8.4
5001-C1A5,3,2019-01-18 12:04:40+00,10,8.4
5001-C1A5,3,2019-01-18 12:04:42+00,10.1,8.4
5001-C1A5,3,2019-01-18 12:04:46+00,10.8,8.6
5001-C1A5,3,2019-01-18 12:04:48+00,10.3,8.6
5001-C1A5,3,2019-01-18 12:04:50+00,10.3,8.6
5001-C1A5,3,2019-01-18 12:04:52+00,10.1,8.6
5001-C1A5,3,2019-01-18 12:04:54+00,9.6,8.6
5001-C1A5,3,2019-01-18 12:04:56+00,10,8.9
5001-C1A5,3,2019-01-18 12:04:58+00,11.1,8.9
5001-C1A5,3,2019-01-18 12:05:00+00,11.1,9
5001-C1A5,3,2019-01-18 12:05:02+00,11.5,8.9
5001-C1A5,3,2019-01-18 12:05:04+00,10.7,8.7
5001-C1A5,3,2019-01-18 12:05:06+00,10.7,8.8
5001-C1A5,3,2019-01-18 12:05:08+00,10.7,8.9
5001-C1A5,3,2019-01-18 12:05:10+00,10.7,8.9
5001-C1A5,3,2019-01-18 12:05:12+00,10.6,8.9
5001-C1A5,3,2019-01-18 12:05:15+00,10.3,8.6
5001-C1A5,3,2019-01-18 12:05:19+00,10.2,8.7
5001-C1A5,3,2019-01-18 12:05:21+00,10.1,8.5
5001-C1A5,3,2019-01-18 12:05:23+00,10.1,8.6
5001-C1A5,3,2019-01-18 12:05:27+00,9.5,8.4
5001-C1A5,3,2019-01-18 12:05:29+00,9.4,8.4
5001-C1A5,3,2019-01-18 12:05:31+00,9.7,8.5
5001-C1A5,3,2019-01-18 12:05:33+00,9.9,8.6
5001-C1A5,3,2019-01-18 12:05:36+00,11,9
5001-C1A5,3,2019-01-18 12:05:38+00,11,8.9
5001-C1A5,3,2019-01-18 12:05:40+00,11.1,9
5001-C1A5,3,2019-01-18 12:05:42+00,11.1,9
5001-C1A5,3,2019-01-18 12:05:46+00,11,8.9
5001-C1A5,3,2019-01-18 12:05:48+00,10.9,8.9
5001-C1A5,3,2019-01-18 12:05:50+00,10.8,8.8
5001-C1A5,3,2019-01-18 12:05:52+00,10.9,8.9
5001-C1A5,3,2019-01-18 12:05:56+00,10.5,8.9
5001-C1A5,3,2019-01-18 12:05:58+00,10.7,8.9
5001-C1A5,3,2019-01-18 12:06:00+00,10,8.9
5001-C1A5,3,2019-01-18 12:06:02+00,10.7,8.8
5001-C1A5,3,2019-01-18 12:06:06+00,9.6,8.4
5001-C1A5,3,2019-01-18 12:06:08+00,10.1,8.3
5001-C1A5,3,2019-01-18 12:06:10+00,10.1,8.3
5001-C1A5,3,2019-01-18 12:06:12+00,10.2,8.3
5001-C1A5,3,2019-01-18 12:06:16+00,10.1,8.2
5001-C1A5,3,2019-01-18 12:06:18+00,10.2,8.2
5001-C1A5,3,2019-01-18 12:06:20+00,10.5,8.3
5001-C1A5,3,2019-01-18 12:06:22+00,10.6,8.2
5001-C1A5,3,2019-01-18 12:06:24+00,10.9,8.4
5001-C1A5,3,2019-01-18 12:06:26+00,11.8,8.4
5001-C1A5,3,2019-01-18 12:06:28+00,11.5,8.4
5001-C1A5,3,2019-01-18 12:06:30+00,11.9,8.3
5001-C1A5,3,2019-01-18 12:06:32+00,11.2,8.3
5001-C1A5,3,2019-01-18 12:06:34+00,11.2,8.4
5001-C1A5,3,2019-01-18 12:06:36+00,11.2,8.5
5001-C1A5,3,2019-01-18 12:06:39+00,10.7,8.5
5001-C1A5,3,2019-01-18 12:06:41+00,11.8,8.6
5001-C1A5,3,2019-01-18 12:06:43+00,11.4,8.5
5001-C1A5,3,2019-01-18 12:06:47+00,11.8,8.4
5001-C1A5,3,2019-01-18 12:06:49+00,12.8,8.3
5001-C1A5,3,2019-01-18 12:06:51+00,12.3,8.2
5001-C1A5,3,2019-01-18 12:06:53+00,12.5,8.2
5001-C1A5,3,2019-01-18 12:06:57+00,11.6,7.9
5001-C1A5,3,2019-01-18 12:06:59+00,11.4,8
5001-C1A5,3,2019-01-18 12:07:01+00,11.2,7.9
5001-C1A5,3,2019-01-18 12:07:03+00,11.2,7.9
5001-C1A5,3,2019-01-18 12:07:07+00,11.7,8.2
5001-C1A5,3,2019-01-18 12:07:09+00,11.4,8
5001-C1A5,3,2019-01-18 12:07:11+00,10.2,7.8
5001-C1A5,3,2019-01-18 12:07:13+00,10,7.8
5001-C1A5,3,2019-01-18 12:07:17+00,11.6,7.9
5001-C1A5,3,2019-01-18 12:07:19+00,10.2,7.9
5001-C1A5,3,2019-01-18 12:07:21+00,10.3,7.9
5001-C1A5,3,2019-01-18 12:07:23+00,10.3,7.8
5001-C1A5,3,2019-01-18 12:07:27+00,10.1,7.7
5001-C1A5,3,2019-01-18 12:07:29+00,10.5,7.8
5001-C1A5,3,2019-01-18 12:07:31+00,10.1,7.8
5001-C1A5,3,2019-01-18 12:07:33+00,10.1,7.8
5001-C1A5,3,2019-01-18 12:07:37+00,9.9,7.6
5001-C1A5,3,2019-01-18 12:07:39+00,10.6,7.7
5001-C1A5,3,2019-01-18 12:07:41+00,11,8
5001-C1A5,3,2019-01-18 12:07:43+00,11.2,8
5001-C1A5,3,2019-01-18 12:07:47+00,10.1,8.6
5001-C1A5,3,2019-01-18 12:07:49+00,9.9,8.5
5001-C1A5,3,2019-01-18 12:07:51+00,10.8,8.6
5001-C1A5,3,2019-01-18 12:07:53+00,10.7,8.7
5001-C1A5,3,2019-01-18 12:07:55+00,10.5,8.7
5001-C1A5,3,2019-01-18 12:07:57+00,10.9,8.8
5001-C1A5,3,2019-01-18 12:07:59+00,10.6,8.7
5001-C1A5,3,2019-01-18 12:08:01+00,10.9,8.8
5001-C1A5,3,2019-01-18 12:08:04+00,11.1,8.8
5001-C1A5,3,2019-01-18 12:08:08+00,10.8,8.7
5001-C1A5,3,2019-01-18 12:08:10+00,10.6,8.9
5001-C1A5,3,2019-01-18 12:08:12+00,10.9,8.7
5001-C1A5,3,2019-01-18 12:08:14+00,10.3,8.3
5001-C1A5,3,2019-01-18 12:08:18+00,12.2,8.6
5001-C1A5,3,2019-01-18 12:08:20+00,11.6,8.5
5001-C1A5,3,2019-01-18 12:08:22+00,11.4,8.5
5001-C1A5,3,2019-01-18 12:08:24+00,11.9,8.7
5001-C1A5,3,2019-01-18 12:08:28+00,11.5,8.6
5001-C1A5,3,2019-01-18 12:08:30+00,11.8,8.4
5001-C1A5,3,2019-01-18 12:08:32+00,11.8,8.4
5001-C1A5,3,2019-01-18 12:08:34+00,11.5,8.3
5001-C1A5,3,2019-01-18 12:08:38+00,11.1,8.2
5001-C1A5,3,2019-01-18 12:08:40+00,10.8,8
5001-C1A5,3,2019-01-18 12:08:42+00,10.4,8
5001-C1A5,3,2019-01-18 12:08:44+00,10.7,8.1
5001-C1A5,3,2019-01-18 12:08:48+00,9.1,7.6
5001-C1A5,3,2019-01-18 12:08:50+00,9,7.6
5001-C1A5,3,2019-01-18 12:08:52+00,9.1,7.5
5001-C1A5,3,2019-01-18 12:08:54+00,9.6,7.3
5001-C1A5,3,2019-01-18 12:08:58+00,9.5,7.3
5001-C1A5,3,2019-01-18 12:09:00+00,9.1,7.2
5001-C1A5,3,2019-01-18 12:09:02+00,9,7.2
5001-C1A5,3,2019-01-18 12:09:04+00,9.1,7.1
5001-C1A5,3,2019-01-18 12:09:08+00,9.4,7.2
5001-C1A5,3,2019-01-18 12:09:10+00,9.4,7.3
5001-C1A5,3,2019-01-18 12:09:12+00,9.6,7.4
5001-C1A5,3,2019-01-18 12:09:14+00,9,7.2
5001-C1A5,3,2019-01-18 12:09:18+00,8.7,7.2
5001-C1A5,4,2019-01-18 12:20:58+00,9.3,6.5
5001-C1A5,4,2019-01-18 12:21:00+00,9.2,6.5
5001-C1A5,4,2019-01-18 12:21:02+00,9.4,6.6
5001-C1A5,4,2019-01-18 12:21:05+00,8.9,6.5
5001-C1A5,4,2019-01-18 12:21:09+00,7.8,6.3
5001-C1A5,4,2019-01-18 12:21:11+00,7.8,6.2
5001-C1A5,4,2019-01-18 12:21:13+00,8,6.3
5001-C1A5,4,2019-01-18 12:21:17+00,8.3,6.4
